entity_id,site_id,entity_name,entity_status,corresponding_current,persist_id,depth_ref,geology,rock_age,wokam,vegetation_type,land_use,copernicus_lcc,cover_type,cover_thickness,host_rock_trace_elements,drip_water_trace_elements,distance_entrance,speleothem_type,drip_type,drip_height,d13C,d18O,iso_std,d18O_water_equilibrium,d18O_dripwater_carbonate_difference,organics,fluid_inclusions,mineralogy_petrology_fabric,clumped_isotopes,noble_gas_temperatures,C14,ODL,Sr_Ca,Sr_Ca_method,Sr_Ca_std,Sr_Ca_downsampled,Sr_Ca_downsampling_method,Mg_Ca,Mg_Ca_method,Mg_Ca_std,Mg_Ca_downsampled,Mg_Ca_downsampling_method,Ba_Ca,Ba_Ca_method,Ba_Ca_std,Ba_Ca_downsampled,Ba_Ca_downsampling_method,U_Ca,U_Ca_method,U_Ca_std,U_Ca_downsampled,U_Ca_downsampling_method,P_Ca,P_Ca_method,P_Ca_std,P_Ca_downsampled,P_Ca_downsampling_method,Sr_isotopes,Sr_isotopes_method,Sr_isotopes_std,trace_elements_datafile,trace_elements_metadatafile,cave_map,entity_scan,added_in_release_id,last_modified_release_id,data_DOI_URL
296,140,SB-26_2009,current,,140-SB26,from top,limestone,Pleistocene,continuous carbonate,unknown,unknown,"closed forest, evergreen broad leaf",unknown,150.0,,,1000.0,stalagmite,unknown,,no,yes,Vienna-PDB,yes,,no,no,no,no,no,no,no,no,,,,,no,,,,,no,,,,,no,,,,,no,,,,,no,,,no,,no,no,1,1,https://www.ncdc.noaa.gov/paleo/study/10446
297,140,SB-27,current,,140-SB27,from top,limestone,Pleistocene,continuous carbonate,unknown,unknown,"closed forest, evergreen broad leaf",unknown,150.0,,,1000.0,stalagmite,unknown,,no,yes,Vienna-PDB,yes,,no,no,no,no,no,no,no,no,,,,,no,,,,,no,,,,,no,,,,,no,,,,,no,,,no,,no,no,1,1,https://www.ncdc.noaa.gov/paleo/study/10447
298,140,SB-43,current,,140-SB43,from top,limestone,Pleistocene,continuous carbonate,unknown,unknown,"closed forest, evergreen broad leaf",unknown,150.0,,,1000.0,stalagmite,unknown,,no,yes,Vienna-PDB,yes,,no,no,no,no,no,no,no,no,,,,,no,,,,,no,,,,,no,,,,,no,,,,,no,,,no,,no,no,1,1,https://www.ncdc.noaa.gov/paleo/study/10448
299,140,SB-44,current,,140-SB44,from top,limestone,Pleistocene,continuous carbonate,unknown,unknown,"closed forest, evergreen broad leaf",unknown,150.0,,,1000.0,stalagmite,unknown,,no,yes,Vienna-PDB,yes,,no,no,no,no,no,no,no,no,,,,,no,,,,,no,,,,,no,,,,,no,,,,,no,,,no,,no,no,1,1,https://www.ncdc.noaa.gov/paleo/study/10449
300,140,SB-49,current,,140-SB49,from top,limestone,Pleistocene,continuous carbonate,unknown,unknown,"closed forest, evergreen broad leaf",unknown,150.0,,,1000.0,stalagmite,unknown,,no,yes,Vienna-PDB,yes,,no,no,no,no,no,no,no,no,,,,,no,,,,,no,,,,,no,,,,,no,,,,,no,,,no,,no,no,1,1,https://www.ncdc.noaa.gov/paleo/study/10450
301,140,SB-12,current,,140-SB12,from top,limestone,Pleistocene,continuous carbonate,unknown,unknown,"closed forest, evergreen broad leaf",unknown,,,,1500.0,stalagmite,unknown,,no,yes,Vienna-PDB,unknown,,no,no,yes,no,unknown,no,no,no,,,,,no,,,,,no,,,,,no,,,,,no,,,,,no,,,no,,no,no,1,1,https://www.ncdc.noaa.gov/paleo/study/20450
302,140,SB-14,current,,140-SB14,from top,limestone,Pleistocene,continuous carbonate,unknown,unknown,"closed forest, evergreen broad leaf",unknown,,,,1500.0,stalagmite,unknown,,no,yes,Vienna-PDB,unknown,,no,no,yes,no,unknown,no,no,no,,,,,no,,,,,no,,,,,no,,,,,no,,,,,no,,,no,,no,no,1,1,https://www.ncdc.noaa.gov/paleo/study/20450
303,140,SB-32,current,,140-SB32,from top,limestone,Pleistocene,continuous carbonate,unknown,unknown,"closed forest, evergreen broad leaf",unknown,,,,1500.0,stalagmite,unknown,,no,yes,Vienna-PDB,unknown,,no,no,yes,no,unknown,no,no,no,,,,,no,,,,,no,,,,,no,,,,,no,,,,,no,,,no,,no,no,1,1,https://www.ncdc.noaa.gov/paleo/study/20450
304,140,SB-58,current,,140-SB58,from top,limestone,Pleistocene,continuous carbonate,unknown,unknown,"closed forest, evergreen broad leaf",unknown,,,,1500.0,stalagmite,unknown,,no,yes,Vienna-PDB,unknown,,no,no,yes,no,unknown,no,no,no,,,,,no,,,,,no,,,,,no,,,,,no,,,,,no,,,no,,no,no,1,1,https://www.ncdc.noaa.gov/paleo/study/20450
305,141,SO-1,current,,141-SO1,from top,limestone,Cretaceous,,deciduous,forest,"closed forest, deciduous broad leaf",thin,,no,yes,,stalagmite,unknown,40.0,yes,yes,Vienna-PDB,unknown,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,no,,,,,no,,,,,no,,,,,no,,,,,no,,,,,no,,,yes,,no,yes,1,1,https://www.ncdc.noaa.gov/paleo/study/8637
306,142,TM-2,current,,142-TM2,from top,unknown,unknown,,barren,limited or no use,bare / sparse vegetation,barren,,no,no,150.0,stalagmite,unknown,,no,yes,Vienna-PDB,yes,,no,no,no,no,no,no,no,no,,,,,no,,,,,no,,,,,no,,,,,no,,,,,no,,,no,,no,no,1,1,https://www.ncdc.noaa.gov/paleo/study/9737
307,142,TM-5,current,,142-TM5,from top,unknown,unknown,,barren,limited or no use,bare / sparse vegetation,barren,,no,no,150.0,stalagmite,unknown,,no,yes,Vienna-PDB,yes,,no,no,no,no,no,no,no,no,,,,,no,,,,,no,,,,,no,,,,,no,,,,,no,,,no,,no,no,1,1,https://www.ncdc.noaa.gov/paleo/study/9737
308,142,TM-18a,current,,142-TM18A,from top,unknown,unknown,,barren,limited or no use,bare / sparse vegetation,barren,,no,no,200.0,stalagmite,unknown,,no,yes,Vienna-PDB,yes,,no,no,no,no,no,no,no,no,,,,,no,,,,,no,,,,,no,,,,,no,,,,,no,,,no,,no,no,1,1,https://www.ncdc.noaa.gov/paleo/study/13625
309,142,TM-18b,current,,142-TM18B,from top,unknown,unknown,,barren,limited or no use,bare / sparse vegetation,barren,,no,no,200.0,stalagmite,unknown,,no,yes,Vienna-PDB,yes,,no,no,no,no,no,no,no,no,,,,,no,,,,,no,,,,,no,,,,,no,,,,,no,,,no,,no,no,1,1,https://www.ncdc.noaa.gov/paleo/study/13625
310,143,ESP03,current,,143-ESP03,from top,unknown,unknown,,evergreen,forest,"closed forest, deciduous broad leaf",thin,5.0,yes,unknown,50.0,stalagmite,unknown,,yes,yes,Vienna-PDB,unknown,,unknown,unknown,yes,unknown,unknown,no,unknown,no,,,,,no,,,,,no,,,,,no,,,,,no,,,,,no,,,no,,no,no,1,1,
311,144,BTV21a,current,,144-BTV21A,from top,limestone,Precambrian,continuous carbonate,evergreen,forest,"closed forest, evergreen broad leaf",thick,,no,no,300.0,stalagmite,unknown,,yes,yes,Vienna-PDB,yes,,no,yes,no,no,no,no,no,yes,LA-ICP-MS,NIST SRM 612,Yes-author downsampled,running average/mean,yes,LA-ICP-MS,NIST SRM 612,Yes-author downsampled,running average/mean,yes,LA-ICP-MS,NIST SRM 612,Yes-author downsampled,running average/mean,no,,,,,no,,,,,no,,,yes,no,no,no,1,1,https://www.ncei.noaa.gov/access/paleo-search/study/21060
312,144,BT-2,current partially modified,694,144-BT2,from top,limestone,Precambrian,continuous carbonate,evergreen,forest,"closed forest, evergreen broad leaf",thick,,unknown,unknown,,stalagmite,unknown,,yes,yes,Vienna-PDB,no,,no,yes,no,no,no,no,no,no,,,,,no,,,,,no,,,,,no,,,,,no,,,,,no,,,no,,no,no,1,1,
313,145,CC-1_2004,superseded,665,145-CC1,from top,dolomite limestone,mixed (see notes),continuous carbonate,sparse,unknown,urban / built up,thin,400.0,yes,yes,500.0,stalagmite,unknown,10.0,yes,yes,Vienna-PDB,unknown,,unknown,unknown,yes,unknown,unknown,unknown,unknown,no,,,,,no,,,,,no,,,,,no,,,,,no,,,,,no,,,no,,yes,no,1,1,
314,145,CC-5_2005,superseded,666,145-CC5,from top,dolomite limestone,mixed (see notes),continuous carbonate,sparse,unknown,urban / built up,thin,400.0,yes,yes,500.0,stalagmite,unknown,10.0,yes,yes,Vienna-PDB,unknown,,unknown,unknown,yes,unknown,unknown,unknown,unknown,no,,,,,no,,,,,no,,,,,no,,,,,no,,,,,no,,,no,,yes,no,1,1,
315,145,CC-28_2007,superseded,668,145-CC28,from top,dolomite limestone,mixed (see notes),continuous carbonate,sparse,unknown,urban / built up,thin,400.0,yes,yes,500.0,stalagmite,unknown,10.0,yes,yes,Vienna-PDB,unknown,,unknown,unknown,yes,unknown,unknown,unknown,unknown,no,,,,,no,,,,,no,,,,,no,,,,,no,,,,,no,,,no,,yes,no,1,1,
316,145,CC-1_2009,superseded,665,145-CC1,from top,dolomite limestone,mixed (see notes),continuous carbonate,sparse,unknown,urban / built up,thin,400.0,yes,yes,500.0,stalagmite,unknown,10.0,yes,yes,Vienna-PDB,unknown,,unknown,unknown,yes,unknown,unknown,unknown,unknown,no,,,,,no,,,,,no,,,,,no,,,,,no,,,,,no,,,no,,yes,no,1,1,
317,145,CC-5_2009,superseded,666,145-CC5,from top,dolomite limestone,mixed (see notes),continuous carbonate,sparse,unknown,urban / built up,thin,400.0,yes,yes,500.0,stalagmite,unknown,10.0,yes,yes,Vienna-PDB,unknown,,unknown,unknown,yes,unknown,unknown,unknown,unknown,no,,,,,no,,,,,no,,,,,no,,,,,no,,,,,no,,,no,,yes,no,1,1,
318,145,CC-7_2009,superseded,667,145-CC7,from top,dolomite limestone,mixed (see notes),continuous carbonate,sparse,unknown,urban / built up,thin,400.0,yes,yes,500.0,stalagmite,unknown,10.0,yes,yes,Vienna-PDB,unknown,,unknown,unknown,yes,unknown,unknown,unknown,unknown,no,,,,,no,,,,,no,,,,,no,,,,,no,,,,,no,,,no,,yes,no,1,1,
319,146,SSC01,current,,146-SSC01,from top,limestone,Miocene,,evergreen,forest,"closed forest, evergreen broad leaf",thin,,yes,unknown,250.0,stalagmite,unknown,,no,yes,Vienna-PDB,no,,no,no,no,no,no,no,no,no,,,,,no,,,,,no,,,,,no,,,,,no,,,,,no,,,no,,no,no,1,1,ftp://ftp.ncdc.noaa.gov/pub/data/paleo/syntrace/speleothem/cave-gunungbuda-ssc01.txt
320,146,SCH02,current,,146-SCH02,from top,limestone,Miocene,,evergreen,forest,"closed forest, evergreen broad leaf",thin,,yes,unknown,250.0,stalagmite,unknown,,no,yes,Vienna-PDB,no,,no,no,no,no,no,no,no,no,,,,,no,,,,,no,,,,,no,,,,,no,,,,,no,,,no,,no,no,1,1,ftp://ftp.ncdc.noaa.gov/pub/data/paleo/syntrace/speleothem/cave-gunungbuda-sch02.txt
321,147,FS2_2012,current partially modified,322,147-FS2,from top,unknown,unknown,mixed carbonate and evaporite,unknown,unknown,"open forest, other",unknown,,no,no,,stalagmite,unknown,,yes,yes,Vienna-PDB,unknown,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,no,,,,,no,,,,,no,,,,,no,,,,,no,,,,,no,,,no,,no,no,1,1,https://www.ncdc.noaa.gov/paleo/study/14748
322,147,FS2_2010,current,,147-FS2,from top,unknown,unknown,mixed carbonate and evaporite,unknown,unknown,"open forest, other",unknown,,no,no,,stalagmite,unknown,,no,yes,Vienna-PDB,unknown,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,no,,,,,no,,,,,no,,,,,no,,,,,no,,,,,no,,,no,,no,no,1,1,https://www.ncdc.noaa.gov/paleo/study/9643
323,148,Buffalo Cave Flowstone,current,,148-BUFFALOCAVEFLOWSTONE,from top,dolomite,Precambrian,continuous carbonate,unknown,unknown,"open forest, other",unknown,10.0,no,no,,flowstone,unknown,,yes,yes,PDB,unknown,,yes,no,yes,no,no,no,yes,no,,,,,no,,,,,no,,,,,no,,,,,no,,,,,no,,,no,,no,no,1,1,
324,39,D8,current,,39-D8,from top,limestone,Pleistocene,continuous carbonate,unknown,unknown,"closed forest, evergreen broad leaf",unknown,,unknown,unknown,,stalagmite,unknown,,no,yes,Vienna-PDB,unknown,,no,no,no,no,no,no,no,no,,,,,no,,,,,no,,,,,no,,,,,no,,,,,no,,,no,,no,no,1,1,
325,150,ED1,current,,150-ED1,from top,marble,unknown,continuous carbonate,deciduous,forest,"closed forest, evergreen broad leaf",unknown,200.0,no,no,500.0,flowstone,unknown,,yes,yes,PDB,unknown,,no,no,no,no,no,no,no,no,,,,,no,,,,,no,,,,,no,,,,,no,,,,,no,,,no,,no,no,1,1,
326,151,GT05-5,current,,151-GT055,from top,marble,Ordovician,,unknown,forest,"closed forest, evergreen broad leaf",unknown,,no,no,,unknown,unknown,,yes,yes,Vienna-PDB,unknown,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,no,,,,,no,,,,,no,,,,,no,,,,,no,,,,,no,,,no,,no,no,1,1,
327,152,H5,current,,152-H5,from top,limestone,Cretaceous,continuous carbonate,barren,limited or no use,bare / sparse vegetation,thin,50.0,no,no,1000.0,stalagmite,seasonal drip,,yes,yes,Vienna-PDB,unknown,,no,no,no,no,no,no,no,no,,,,,no,,,,,no,,,,,no,,,,,no,,,,,no,,,no,,no,no,1,1,https://www.ncdc.noaa.gov/paleo/study/9640
328,153,JHU-1,current,,153-JHU1,from top,unknown,unknown,,unknown,unknown,"open forest, deciduous broad leaf",unknown,,no,no,300.0,stalagmite,unknown,,yes,yes,Vienna-PDB,yes,,no,no,no,no,no,no,no,no,,,,,no,,,,,no,,,,,no,,,,,no,,,,,no,,,no,,no,no,1,1,https://www.ncdc.noaa.gov/paleo/study/11937
329,154,C996-1,current,,154-C9961,from top,limestone,Ordovician,continuous carbonate,unknown,unknown,"closed forest, evergreen broad leaf",unknown,,no,no,,stalagmite,unknown,,no,yes,Vienna-PDB,yes,,no,no,no,no,no,no,no,no,,,,,no,,,,,no,,,,,no,,,,,no,,,,,no,,,no,,no,no,1,1,https://www.ncdc.noaa.gov/paleo/study/9742
330,154,C996-2,current,,154-C9962,from top,limestone,Ordovician,continuous carbonate,unknown,unknown,"closed forest, evergreen broad leaf",unknown,,no,no,,stalagmite,unknown,,no,yes,Vienna-PDB,yes,,no,no,no,no,no,no,no,no,,,,,no,,,,,no,,,,,no,,,,,no,,,,,no,,,no,,no,no,1,1,https://www.ncdc.noaa.gov/paleo/study/9742
331,155,KNI-51-0,current,,155-KNI510,from base,limestone,Devonian,continuous carbonate,other (see notes),unknown,"open forest, deciduous broad leaf",patchy,15.0,unknown,unknown,600.0,stalagmite,unknown,,no,yes,Vienna-PDB,unknown,,no,no,no,no,no,no,no,no,,,,,no,,,,,no,,,,,no,,,,,no,,,,,no,,,no,,no,no,1,1,https://www.ncdc.noaa.gov/paleo/study/20530 
332,155,KNI-51-3,current,,155-KNI513,from base,limestone,Devonian,continuous carbonate,other (see notes),unknown,"open forest, deciduous broad leaf",patchy,15.0,unknown,unknown,500.0,stalagmite,unknown,,no,yes,Vienna-PDB,unknown,,no,no,no,no,no,no,no,no,,,,,no,,,,,no,,,,,no,,,,,no,,,,,no,,,no,,no,no,1,1,https://www.ncdc.noaa.gov/paleo/study/20530 
333,155,KNI-51-4,current,,155-KNI514,from base,limestone,Devonian,continuous carbonate,other (see notes),unknown,"open forest, deciduous broad leaf",patchy,15.0,unknown,unknown,600.0,stalagmite,unknown,,no,yes,Vienna-PDB,unknown,,no,no,no,no,no,no,no,no,,,,,no,,,,,no,,,,,no,,,,,no,,,,,no,,,no,,no,no,1,1,https://www.ncdc.noaa.gov/paleo/study/20530 
334,155,KNI-51-7,current,,155-KNI517,from base,limestone,Devonian,continuous carbonate,other (see notes),unknown,"open forest, deciduous broad leaf",patchy,15.0,unknown,unknown,500.0,stalagmite,unknown,,no,yes,Vienna-PDB,unknown,,no,no,no,no,no,no,no,no,,,,,no,,,,,no,,,,,no,,,,,no,,,,,no,,,no,,no,no,1,1,https://www.ncdc.noaa.gov/paleo/study/20530 
335,155,KNI-51-10,current,,155-KNI5110,from base,limestone,Devonian,continuous carbonate,other (see notes),unknown,"open forest, deciduous broad leaf",patchy,15.0,unknown,unknown,500.0,stalagmite,unknown,,no,yes,Vienna-PDB,unknown,,no,no,no,no,no,no,no,no,,,,,no,,,,,no,,,,,no,,,,,no,,,,,no,,,no,,no,no,1,1,https://www.ncdc.noaa.gov/paleo/study/20530 
336,155,KNI-51-11,current,,155-KNI5111,from base,limestone,Devonian,continuous carbonate,other (see notes),unknown,"open forest, deciduous broad leaf",patchy,15.0,unknown,unknown,500.0,stalagmite,unknown,,no,yes,Vienna-PDB,unknown,,no,no,no,no,no,no,no,no,,,,,no,,,,,no,,,,,no,,,,,no,,,,,no,,,no,,no,no,1,1,https://www.ncdc.noaa.gov/paleo/study/20530 
337,155,KNI-51-A2-side1,current,,155-KNI51A2SIDE1,from base,limestone,Devonian,continuous carbonate,other (see notes),unknown,"open forest, deciduous broad leaf",patchy,15.0,unknown,unknown,500.0,stalagmite,unknown,,no,yes,Vienna-PDB,unknown,,no,no,no,no,no,no,no,no,,,,,no,,,,,no,,,,,no,,,,,no,,,,,no,,,no,,no,no,1,1,https://www.ncdc.noaa.gov/paleo/study/20530 
338,155,KNI-51-A2-side2,current,,155-KNI51A2SIDE2,from base,limestone,Devonian,continuous carbonate,other (see notes),unknown,"open forest, deciduous broad leaf",patchy,15.0,unknown,unknown,500.0,stalagmite,unknown,,no,yes,Vienna-PDB,unknown,,no,no,no,no,no,no,no,no,,,,,no,,,,,no,,,,,no,,,,,no,,,,,no,,,no,,no,no,1,1,https://www.ncdc.noaa.gov/paleo/study/20530 
339,155,KNI-51-C,current,,155-KNI51C,from base,limestone,Devonian,continuous carbonate,other (see notes),unknown,"open forest, deciduous broad leaf",patchy,15.0,unknown,unknown,500.0,stalagmite,unknown,,no,yes,Vienna-PDB,unknown,,no,no,no,no,no,no,no,no,,,,,no,,,,,no,,,,,no,,,,,no,,,,,no,,,no,,no,no,1,1,https://www.ncdc.noaa.gov/paleo/study/20530 
340,155,KNI-51-F,current,,155-KNI51F,from base,limestone,Devonian,continuous carbonate,other (see notes),unknown,"open forest, deciduous broad leaf",patchy,15.0,unknown,unknown,500.0,stalagmite,unknown,,no,yes,Vienna-PDB,unknown,,no,no,no,no,no,no,no,no,,,,,no,,,,,no,,,,,no,,,,,no,,,,,no,,,no,,no,no,1,1,https://www.ncdc.noaa.gov/paleo/study/20530 
341,155,KNI-51-G,current,,155-KNI51G,from base,limestone,Devonian,continuous carbonate,other (see notes),unknown,"open forest, deciduous broad leaf",patchy,15.0,unknown,unknown,500.0,stalagmite,unknown,,no,yes,Vienna-PDB,unknown,,no,no,no,no,no,no,no,no,,,,,no,,,,,no,,,,,no,,,,,no,,,,,no,,,no,,no,no,1,1,https://www.ncdc.noaa.gov/paleo/study/20530 
342,155,KNI-51-H,current,,155-KNI51H,from base,limestone,Devonian,continuous carbonate,other (see notes),unknown,"open forest, deciduous broad leaf",patchy,15.0,unknown,unknown,500.0,stalagmite,unknown,,no,yes,Vienna-PDB,unknown,,no,no,no,no,no,no,no,no,,,,,no,,,,,no,,,,,no,,,,,no,,,,,no,,,no,,no,no,1,1,https://www.ncdc.noaa.gov/paleo/study/20530 
343,155,KNI-51-I,current,,155-KNI51I,from base,limestone,Devonian,continuous carbonate,other (see notes),unknown,"open forest, deciduous broad leaf",patchy,15.0,unknown,unknown,500.0,stalagmite,unknown,,no,yes,Vienna-PDB,unknown,,no,no,no,no,no,no,no,no,,,,,no,,,,,no,,,,,no,,,,,no,,,,,no,,,no,,no,no,1,1,https://www.ncdc.noaa.gov/paleo/study/20530 
344,155,KNI-51-J,current,,155-KNI51J,from base,limestone,Devonian,continuous carbonate,other (see notes),unknown,"open forest, deciduous broad leaf",patchy,15.0,unknown,unknown,500.0,stalagmite,unknown,,no,yes,Vienna-PDB,unknown,,no,no,no,no,no,no,no,no,,,,,no,,,,,no,,,,,no,,,,,no,,,,,no,,,no,,no,no,1,1,https://www.ncdc.noaa.gov/paleo/study/20530 
345,155,KNI-51-N,current,,155-KNI51N,from base,limestone,Devonian,continuous carbonate,other (see notes),unknown,"open forest, deciduous broad leaf",patchy,15.0,unknown,unknown,500.0,stalagmite,unknown,,no,yes,Vienna-PDB,unknown,,no,no,no,no,no,no,no,no,,,,,no,,,,,no,,,,,no,,,,,no,,,,,no,,,no,,no,no,1,1,https://www.ncdc.noaa.gov/paleo/study/20530 
346,155,KNI-51-O,current,,155-KNI51O,from base,limestone,Devonian,continuous carbonate,other (see notes),unknown,"open forest, deciduous broad leaf",patchy,15.0,unknown,unknown,500.0,stalagmite,unknown,,no,yes,Vienna-PDB,unknown,,no,no,no,no,no,no,no,no,,,,,no,,,,,no,,,,,no,,,,,no,,,,,no,,,no,,no,no,1,1,https://www.ncdc.noaa.gov/paleo/study/20530 
347,156,S1,current,,156-S1,from top,limestone,Palaeocene,,shrubland,forest,"open forest, other",thin,40.0,unknown,unknown,30.0,stalagmite,unknown,,yes,yes,Vienna-PDB,no,,no,no,yes,no,no,no,no,no,,,,,no,,,,,no,,,,,no,,,,,no,,,,,no,,,no,,no,no,1,1,
348,157,Mun-stm2,current,,157-MUNSTM2,from top,unknown,unknown,discontinuous carbonate,unknown,unknown,herbaceous vegetation,unknown,,no,no,,stalagmite,unknown,,yes,yes,PDB,unknown,,no,no,yes,no,no,yes,no,no,,,,,no,,,,,no,,,,,no,,,,,no,,,,,no,,,no,,no,no,1,1,
349,157,Mun-stm1,current,,157-MUNSTM1,from top,unknown,unknown,discontinuous carbonate,unknown,unknown,herbaceous vegetation,unknown,,no,no,,stalagmite,unknown,,yes,yes,PDB,unknown,,no,no,no,no,no,yes,no,no,,,,,no,,,,,no,,,,,no,,,,,no,,,,,no,,,no,,no,no,1,1,
350,158,MD3,current,,158-MD3,from top,marble,Ordovician,continuous carbonate,deciduous,forest,herbaceous vegetation,unknown,,no,no,,flowstone,unknown,,yes,yes,PDB,unknown,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,no,,,,,no,,,,,no,,,,,no,,,,,no,,,,,no,,,no,,no,no,1,1,
351,159,Q5,current,,159-Q5,from top,unknown,unknown,discontinuous carbonate,unknown,unknown,herbaceous vegetation,unknown,,no,no,,stalagmite,unknown,,no,yes,Vienna-PDB,yes,,no,no,no,no,no,no,no,no,,,,,no,,,,,no,,,,,no,,,,,no,,,,,no,,,no,,no,no,1,1,ftp://ftp.ncdc.noaa.gov/pub/data/paleo/syntrace/speleothem/cave-qunf-q5.txt
352,160,2-6-HR,current,,160-26HR,from top,dolomite,Cretaceous,continuous carbonate,evergreen,forest,shrubs,thin,20.0,yes,yes,35.0,stalagmite,mixed,,no,yes,Vienna-PDB,unknown,,unknown,yes,yes,yes,no,no,unknown,no,,,,,no,,,,,no,,,,,no,,,,,no,,,,,no,,,no,,no,no,1,1,
353,160,2N-HR,current,,160-2NHR,from top,dolomite,Cretaceous,continuous carbonate,evergreen,forest,shrubs,thin,20.0,yes,yes,35.0,stalagmite,mixed,,no,yes,Vienna-PDB,unknown,,unknown,unknown,yes,unknown,no,unknown,unknown,no,,,,,no,,,,,no,,,,,no,,,,,no,,,,,no,,,no,,no,no,1,1,
354,160,Soreq-composite,current partially modified,690,160-SOREQ-COMP,from top,dolomite,Cretaceous,continuous carbonate,evergreen,forest,shrubs,thin,,yes,yes,,composite,not applicable,,yes,yes,Vienna-PDB,unknown,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,no,,,,,no,,,,,no,,,,,no,,,,,no,,,,,no,,,no,,no,no,1,1,
355,161,Aurora 3,current,,161-AURORA3,from top,limestone,Oligocene,continuous carbonate,unknown,unknown,"closed forest, evergreen broad leaf",unknown,,no,no,,unknown,unknown,,yes,yes,Vienna-PDB,yes,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,no,,,,,no,,,,,no,,,,,no,,,,,no,,,,,no,,,no,,no,no,1,1,
356,162,Calcite,current,,162-CALCITE,from top,limestone,Oligocene,continuous carbonate,unknown,unknown,herbaceous vegetation,unknown,,no,no,,unknown,unknown,,yes,yes,Vienna-PDB,yes,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,no,,,,,no,,,,,no,,,,,no,,,,,no,,,,,no,,,no,,no,no,1,1,
357,163,GG1,current,,163-GG1,from top,unknown,unknown,discontinuous carbonate,evergreen,forest,herbaceous vegetation,unknown,,no,no,,stalagmite,unknown,,yes,yes,Vienna-PDB,yes,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,no,,,,,no,,,,,no,,,,,no,,,,,no,,,,,no,,,no,,no,no,1,1,
358,163,GG2,current,,163-GG2,from top,unknown,unknown,discontinuous carbonate,evergreen,forest,herbaceous vegetation,unknown,,no,no,,stalagmite,unknown,,yes,yes,Vienna-PDB,yes,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,no,,,,,no,,,,,no,,,,,no,,,,,no,,,,,no,,,no,,no,no,1,1,
359,164,Maxs,current,,164-MAXS,from top,unknown,unknown,discontinuous carbonate,evergreen,forest,herbaceous vegetation,unknown,,no,no,,stalagmite,unknown,,yes,yes,Vienna-PDB,unknown,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,no,,,,,no,,,,,no,,,,,no,,,,,no,,,,,no,,,no,,no,no,1,1,
360,165,RK-C,current,,165-RKC,from top,unknown,unknown,,sparse,other (see notes),,unknown,,no,no,,unknown,unknown,,yes,yes,Vienna-PDB,unknown,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,no,,,,,no,,,,,no,,,,,no,,,,,no,,,,,no,,,no,,no,no,1,1,
361,166,TR-A,current,,166-TRA,from top,unknown,Pliocene,discontinuous carbonate,evergreen,forest,herbaceous vegetation,patchy,,no,no,,unknown,unknown,,yes,yes,Vienna-PDB,yes,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,no,,,,,no,,,,,no,,,,,no,,,,,no,,,,,no,,,no,,no,no,1,1,
362,166,TR-B,current,,166-TRB,from top,unknown,Pliocene,discontinuous carbonate,evergreen,forest,herbaceous vegetation,patchy,,no,no,,unknown,unknown,,yes,yes,Vienna-PDB,yes,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,no,,,,,no,,,,,no,,,,,no,,,,,no,,,,,no,,,no,,no,no,1,1,
363,167,Waiau,current,,167-WAIAU,from top,limestone,Miocene,continuous carbonate,unknown,unknown,cultivated and managed vegetation / agriculture,unknown,,no,no,,unknown,unknown,,yes,yes,Vienna-PDB,yes,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,no,,,,,no,,,,,no,,,,,no,,,,,no,,,,,no,,,no,,no,no,1,1,
364,168,WP1,current,,168-WP1,from top,limestone,other (see notes),continuous carbonate,evergreen,forest,"closed forest, evergreen broad leaf",unknown,,no,no,,stalagmite,unknown,,yes,yes,Vienna-PDB,yes,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,no,,,,,no,,,,,no,,,,,no,,,,,no,,,,,no,,,no,,no,no,1,1,
