sample_id,d18O_measurement,d18O_precision
56816,-8.94,0.06
56817,-9.01,0.06
56818,-9.28,0.06
56819,-9.15,0.06
56820,-9.06,0.06
56821,-9.19,0.06
56822,-9.01,0.06
56823,-8.91,0.06
56824,-8.81,0.06
56825,-8.97,0.06
56826,-8.96,0.06
56827,-8.76,0.06
56828,-8.87,0.06
56829,-8.8,0.06
56830,-8.92,0.06
56831,-8.93,0.06
56832,-9.0,0.06
56833,-8.96,0.06
56834,-8.91,0.06
56835,-8.92,0.06
56836,-8.78,0.06
56837,-8.82,0.06
56838,-8.76,0.06
56839,-8.78,0.06
56840,-8.75,0.06
56841,-8.77,0.06
56842,-8.93,0.06
56843,-8.76,0.06
56844,-8.76,0.06
56845,-8.75,0.06
56846,-8.7,0.06
56847,-8.76,0.06
56848,-8.7,0.06
56849,-8.75,0.06
56850,-8.81,0.06
56851,-8.74,0.06
56852,-8.72,0.06
56853,-8.74,0.06
56854,-8.93,0.06
56855,-8.83,0.06
56856,-8.77,0.06
56857,-8.87,0.06
56858,-9.09,0.06
56859,-8.93,0.06
56860,-9.22,0.06
56861,-8.96,0.06
56862,-9.0,0.06
56863,-9.0,0.06
56864,-9.2,0.06
56865,-9.07,0.06
56866,-8.88,0.06
56867,-9.02,0.06
56868,-8.85,0.06
56869,-8.85,0.06
56870,-8.94,0.06
56871,-8.81,0.06
56872,-8.92,0.06
56873,-8.88,0.06
56874,-9.01,0.06
56875,-8.89,0.06
56876,-8.86,0.06
56877,-8.69,0.06
56878,-9.0,0.06
56879,-9.04,0.06
56880,-8.82,0.06
56881,-9.05,0.06
56882,-9.13,0.06
56883,-8.94,0.06
56884,-8.99,0.06
56885,-8.99,0.06
56886,-8.94,0.06
56887,-8.94,0.06
56888,-9.02,0.06
56889,-8.96,0.06
56890,-8.99,0.06
56891,-8.96,0.06
56892,-8.96,0.06
56893,-8.92,0.06
56894,-9.02,0.06
56895,-8.99,0.06
56896,-8.99,0.06
56897,-8.9,0.06
56898,-8.85,0.06
56899,-8.92,0.06
56900,-8.85,0.06
56901,-8.88,0.06
56902,-8.86,0.06
56903,-8.93,0.06
56904,-8.89,0.06
56905,-8.75,0.06
56906,-8.96,0.06
56907,-8.89,0.06
56908,-9.1,0.06
56909,-9.07,0.06
56910,-8.82,0.06
56911,-9.03,0.06
56912,-9.03,0.06
56913,-9.14,0.06
56914,-9.13,0.06
56915,-9.14,0.06
56916,-9.24,0.06
56917,-9.25,0.06
56918,-9.03,0.06
56919,-9.16,0.06
56920,-9.08,0.06
56921,-9.25,0.06
56922,-9.2,0.06
56923,-9.05,0.06
56924,-8.99,0.06
56925,-9.22,0.06
56926,-8.94,0.06
56927,-9.28,0.06
56928,-9.19,0.06
56929,-8.85,0.06
56930,-9.01,0.06
56931,-9.15,0.06
56932,-9.06,0.06
56933,-9.07,0.06
56934,-9.09,0.06
56935,-9.05,0.06
56936,-9.02,0.06
56937,-9.04,0.06
56938,-9.01,0.06
56939,-8.96,0.06
56940,-8.98,0.06
56941,-9.09,0.06
56942,-9.01,0.06
56943,-9.09,0.06
56944,-8.9,0.06
56945,-9.1,0.06
56946,-9.17,0.06
56947,-9.13,0.06
56948,-9.13,0.06
56949,-9.2,0.06
56950,-9.11,0.06
56951,-9.09,0.06
56952,-9.04,0.06
56953,-9.04,0.06
56954,-9.01,0.06
56955,-9.11,0.06
56956,-9.01,0.06
56957,-9.12,0.06
56958,-9.13,0.06
56959,-9.01,0.06
56960,-8.81,0.06
56961,-8.97,0.06
56962,-8.99,0.06
56963,-9.22,0.06
56964,-8.96,0.06
56965,-8.96,0.06
56966,-9.15,0.06
56967,-9.03,0.06
56968,-8.98,0.06
56969,-8.93,0.06
56970,-9.12,0.06
56971,-9.1,0.06
56972,-9.17,0.06
56973,-9.24,0.06
56974,-9.24,0.06
56975,-9.27,0.06
56976,-8.85,0.06
56977,-8.99,0.06
56978,-8.85,0.06
56979,-8.95,0.06
56980,-9.16,0.06
56981,-8.85,0.06
56982,-8.73,0.06
56983,-8.66,0.06
56984,-8.76,0.06
56985,-8.67,0.06
56986,-8.73,0.06
56987,-8.6,0.06
56988,-8.71,0.06
56989,-8.8,0.06
56990,-8.82,0.06
56991,-8.84,0.06
56992,-8.87,0.06
56993,-8.98,0.06
56994,-9.02,0.06
56995,-8.96,0.06
56996,-9.07,0.06
56997,-8.95,0.06
56998,-9.06,0.06
56999,-8.88,0.06
57000,-9.04,0.06
57001,-8.9,0.06
57002,-8.89,0.06
57003,-8.86,0.06
57004,-8.91,0.06
57005,-8.94,0.06
57006,-8.89,0.06
57007,-8.98,0.06
57008,-9.01,0.06
57009,-9.15,0.06
57010,-9.01,0.06
57011,-8.96,0.06
57012,-8.98,0.06
57013,-9.08,0.06
57014,-9.08,0.06
57015,-9.1,0.06
57016,-9.1,0.06
57017,-9.15,0.06
57018,-9.22,0.06
57019,-9.13,0.06
57020,-9.28,0.06
57021,-9.15,0.06
57022,-9.01,0.06
57023,-9.04,0.06
57024,-8.99,0.06
57025,-8.96,0.06
57026,-8.95,0.06
57027,-9.07,0.06
57028,-9.15,0.06
57029,-9.21,0.06
57030,-9.23,0.06
57031,-9.12,0.06
57032,-9.09,0.06
57033,-9.07,0.06
57034,-9.11,0.06
57035,-9.14,0.06
57036,-9.04,0.06
57037,-8.91,0.06
57038,-8.99,0.06
57039,-8.91,0.06
57040,-9.03,0.06
57041,-8.88,0.06
57042,-9.07,0.06
57043,-9.05,0.06
57044,-9.04,0.06
57045,-8.87,0.06
57046,-8.86,0.06
57047,-8.91,0.06
57048,-9.0,0.06
57049,-8.94,0.06
57050,-8.85,0.06
57051,-8.97,0.06
57052,-9.1,0.06
57053,-9.28,0.06
57054,-9.33,0.06
57055,-9.31,0.06
57056,-9.16,0.06
57057,-9.37,0.06
57058,-9.14,0.06
57059,-9.18,0.06
57060,-9.06,0.06
57061,-9.1,0.06
57062,-9.02,0.06
57063,-9.06,0.06
57064,-9.13,0.06
57065,-9.08,0.06
57066,-9.06,0.06
57067,-8.97,0.06
57068,-8.95,0.06
57069,-8.86,0.06
57070,-8.93,0.06
57071,-8.93,0.06
57072,-8.79,0.06
57073,-8.78,0.06
57074,-8.87,0.06
57075,-8.86,0.06
57076,-8.69,0.06
57077,-8.83,0.06
57078,-8.77,0.06
57079,-8.83,0.06
57080,-8.82,0.06
57081,-8.83,0.06
57082,-8.83,0.06
57083,-8.96,0.06
57084,-8.88,0.06
57085,-8.93,0.06
57086,-8.82,0.06
57087,-8.97,0.06
57088,-8.86,0.06
57089,-8.72,0.06
57090,-8.74,0.06
57091,-8.86,0.06
57092,-8.78,0.06
57093,-8.91,0.06
57094,-8.98,0.06
57095,-8.86,0.06
57096,-8.95,0.06
57097,-8.95,0.06
57098,-9.02,0.06
57099,-8.9,0.06
57100,-8.62,0.06
57101,-8.69,0.06
57102,-8.76,0.06
57103,-8.79,0.06
57104,-9.04,0.06
57105,-8.92,0.06
57106,-8.94,0.06
57107,-8.71,0.06
57108,-8.89,0.06
57109,-8.85,0.06
57110,-8.99,0.06
57111,-8.88,0.06
57112,-8.85,0.06
57113,-8.79,0.06
57114,-8.93,0.06
57115,-8.95,0.06
57116,-8.74,0.06
57117,-8.72,0.06
57118,-8.91,0.06
57119,-8.99,0.06
57120,-9.12,0.06
57121,-9.18,0.06
57122,-9.2,0.06
57123,-9.19,0.06
57124,-9.16,0.06
57125,-9.23,0.06
57126,-9.13,0.06
57127,-9.19,0.06
57128,-9.03,0.06
57129,-9.29,0.06
57130,-9.1,0.06
57131,-9.15,0.06
57132,-9.15,0.06
57133,-9.15,0.06
57134,-9.24,0.06
57135,-9.3,0.06
57136,-9.3,0.06
57137,-9.08,0.06
57138,-9.0,0.06
57139,-9.15,0.06
57140,-9.23,0.06
57141,-9.33,0.06
57142,-9.34,0.06
57143,-9.13,0.06
57144,-9.31,0.06
57145,-9.0,0.06
57146,-9.05,0.06
57147,-9.22,0.06
57148,-9.27,0.06
57149,-8.94,0.06
57150,-8.71,0.06
57151,-8.7,0.06
57152,-8.98,0.06
57153,-9.22,0.06
57154,-8.73,0.06
57155,-8.97,0.06
57156,-8.68,0.06
57157,-9.29,0.06
57158,-9.13,0.06
57159,-9.24,0.06
57160,-9.26,0.06
57161,-8.55,0.06
57162,-8.44,0.06
57163,-8.44,0.06
57164,-8.43,0.06
57165,-8.59,0.06
57166,-8.62,0.06
57167,-8.76,0.06
57168,-8.55,0.06
57169,-8.58,0.06
57170,-9.13,0.06
57171,-9.02,0.06
57172,-8.95,0.06
57173,-9.12,0.06
57174,-9.04,0.06
57175,-9.01,0.06
57176,-9.03,0.06
57177,-9.03,0.06
57178,-9.0,0.06
57179,-9.03,0.06
57180,-9.1,0.06
57181,-9.04,0.06
57182,-9.04,0.06
57183,-9.02,0.06
57184,-8.99,0.06
57185,-9.0,0.06
57186,-9.07,0.06
57187,-8.87,0.06
57188,-8.95,0.06
57189,-8.97,0.06
57190,-9.02,0.06
57191,-8.96,0.06
57192,-9.0,0.06
57193,-8.86,0.06
57194,-8.91,0.06
57195,-8.94,0.06
57196,-8.96,0.06
57197,-9.05,0.06
57198,-8.98,0.06
57199,-8.99,0.06
57200,-8.95,0.06
57201,-8.96,0.06
57202,-9.0,0.06
57203,-9.02,0.06
57204,-8.92,0.06
57205,-8.98,0.06
57206,-8.83,0.06
57207,-8.85,0.06
57208,-8.93,0.06
57209,-8.93,0.06
57210,-8.92,0.06
57211,-8.96,0.06
57212,-8.89,0.06
57213,-8.87,0.06
57214,-8.95,0.06
57215,-8.94,0.06
57216,-8.94,0.06
57217,-8.91,0.06
57218,-8.95,0.06
57219,-8.88,0.06
57220,-8.82,0.06
57221,-8.89,0.06
57222,-8.83,0.06
57223,-8.87,0.06
57224,-8.81,0.06
57225,-8.87,0.06
57226,-8.81,0.06
57227,-8.68,0.06
57228,-8.83,0.06
57229,-8.85,0.06
57230,-8.88,0.06
57231,-8.79,0.06
57232,-8.86,0.06
57233,-8.82,0.06
57234,-8.85,0.06
57235,-8.83,0.06
57236,-8.83,0.06
57237,-8.84,0.06
57238,-8.75,0.06
57239,-8.79,0.06
57240,-8.72,0.06
57241,-8.7,0.06
57242,-8.65,0.06
57243,-8.75,0.06
57244,-8.68,0.06
57245,-8.72,0.06
57246,-8.89,0.06
57247,-8.87,0.06
57248,-8.9,0.06
57249,-8.91,0.06
57250,-8.98,0.06
57251,-9.0,0.06
57252,-8.97,0.06
57253,-8.95,0.06
57254,-8.99,0.06
57255,-8.99,0.06
57256,-9.11,0.06
57257,-9.15,0.06
57258,-9.05,0.06
57259,-9.05,0.06
57260,-9.08,0.06
57261,-9.01,0.06
57262,-9.05,0.06
57263,-9.08,0.06
57264,-9.11,0.06
57265,-9.13,0.06
57266,-9.16,0.06
57267,-9.24,0.06
57268,-9.08,0.06
57269,-9.22,0.06
57270,-9.17,0.06
57271,-9.21,0.06
57272,-9.15,0.06
57273,-9.26,0.06
57274,-9.3,0.06
57275,-9.3,0.06
57276,-9.27,0.06
57277,-9.19,0.06
57278,-9.29,0.06
57279,-9.39,0.06
57280,-9.36,0.06
57281,-9.41,0.06
57282,-9.26,0.06
57283,-9.46,0.06
57284,-9.37,0.06
57285,-9.28,0.06
57286,-9.36,0.06
57287,-9.23,0.06
57288,-9.35,0.06
57289,-9.37,0.06
57290,-9.36,0.06
57291,-9.22,0.06
57292,-9.35,0.06
57293,-9.49,0.06
57294,-9.31,0.06
57295,-9.47,0.06
57296,-9.02,0.06
57297,-9.03,0.06
57298,-9.08,0.06
57299,-9.02,0.06
57300,-9.03,0.06
57301,-9.24,0.06
57302,-9.12,0.06
57303,-9.17,0.06
57304,-9.16,0.06
57305,-9.13,0.06
57306,-9.14,0.06
57307,-9.2,0.06
57308,-9.19,0.06
57309,-9.17,0.06
57310,-9.36,0.06
57311,-9.33,0.06
57312,-9.07,0.06
57313,-9.26,0.06
57314,-9.15,0.06
57315,-9.22,0.06
57316,-9.1,0.06
57317,-9.16,0.06
57318,-9.18,0.06
57319,-9.19,0.06
57320,-9.12,0.06
57321,-9.17,0.06
57322,-9.17,0.06
57323,-9.15,0.06
57324,-9.12,0.06
57325,-9.09,0.06
57326,-9.17,0.06
57327,-9.12,0.06
57328,-9.08,0.06
57329,-8.79,0.06
57330,-8.97,0.06
57331,-8.99,0.06
57332,-8.93,0.06
57333,-8.7,0.06
57334,-8.89,0.06
57335,-8.73,0.06
57336,-8.72,0.06
57337,-8.97,0.06
57338,-8.69,0.06
57339,-8.82,0.06
57340,-9.05,0.06
57341,-9.07,0.06
57342,-9.05,0.06
57343,-9.08,0.06
57344,-9.4,0.06
57345,-9.3,0.06
57346,-9.08,0.06
57347,-9.02,0.06
57348,-9.05,0.06
57349,-9.01,0.06
57350,-9.2,0.06
57351,-9.32,0.06
57352,-9.29,0.06
57353,-9.32,0.06
57354,-9.32,0.06
57355,-9.23,0.06
57356,-9.34,0.06
57357,-9.11,0.06
57358,-9.14,0.06
57359,-8.85,0.06
57360,-8.87,0.06
57361,-9.21,0.06
57362,-9.17,0.06
57363,-9.13,0.06
57364,-9.14,0.06
57365,-9.27,0.06
57366,-9.13,0.06
57367,-9.16,0.06
57368,-9.17,0.06
57369,-9.25,0.06
57370,-9.08,0.06
57371,-9.11,0.06
57372,-9.08,0.06
57373,-9.1,0.06
57374,-9.34,0.06
57375,-9.06,0.06
57376,-8.86,0.06
57377,-9.16,0.06
57378,-9.1,0.06
57379,-9.11,0.06
57380,-8.85,0.06
57381,-9.08,0.06
57382,-8.99,0.06
57383,-9.05,0.06
57384,-8.96,0.06
57385,-9.03,0.06
57386,-9.03,0.06
57387,-9.02,0.06
57388,-8.93,0.06
57389,-9.07,0.06
57390,-8.99,0.06
57391,-8.91,0.06
57392,-8.83,0.06
57393,-8.88,0.06
57394,-8.97,0.06
57395,-8.95,0.06
57396,-9.08,0.06
57397,-9.03,0.06
57398,-9.05,0.06
57399,-9.05,0.06
57400,-9.18,0.06
57401,-9.11,0.06
57402,-9.09,0.06
57403,-8.86,0.06
57404,-9.02,0.06
57405,-9.16,0.06
57406,-9.05,0.06
57407,-9.07,0.06
57408,-9.1,0.06
57409,-9.03,0.06
57410,-9.14,0.06
57411,-9.16,0.06
57412,-9.08,0.06
57413,-9.03,0.06
57414,-9.17,0.06
57415,-9.24,0.06
57416,-9.22,0.06
57417,-9.03,0.06
57418,-9.27,0.06
57419,-9.35,0.06
57420,-9.3,0.06
57421,-9.26,0.06
57422,-9.35,0.06
57423,-9.33,0.06
57424,-9.29,0.06
57425,-9.24,0.06
57426,-9.27,0.06
57427,-8.86,0.06
57428,-9.16,0.06
57429,-8.85,0.06
57430,-8.96,0.06
57431,-8.83,0.06
57432,-8.92,0.06
57433,-8.95,0.06
57434,-9.12,0.06
57435,-9.19,0.06
57436,-9.17,0.06
57437,-9.31,0.06
57438,-9.4,0.06
57439,-9.02,0.06
57440,-9.19,0.06
57441,-9.09,0.06
57442,-9.01,0.06
57443,-9.03,0.06
57444,-9.38,0.06
57445,-9.34,0.06
57446,-9.13,0.06
57447,-9.05,0.06
57448,-9.33,0.06
57449,-9.33,0.06
57450,-9.32,0.06
57451,-9.22,0.06
57452,-9.18,0.06
57453,-9.17,0.06
57454,-9.27,0.06
57455,-9.22,0.06
57456,-9.39,0.06
57457,-9.39,0.06
57458,-9.19,0.06
57459,-9.29,0.06
57460,-9.07,0.06
57461,-9.23,0.06
57462,-9.27,0.06
57463,-9.37,0.06
57464,-9.2,0.06
57465,-9.22,0.06
57466,-9.34,0.06
57467,-9.19,0.06
57468,-9.14,0.06
57469,-9.31,0.06
57470,-9.65,0.06
57471,-9.67,0.06
57472,-9.28,0.06
57473,-9.29,0.06
57474,-9.43,0.06
57475,-9.35,0.06
57476,-9.41,0.06
57477,-9.53,0.06
57478,-9.59,0.06
57479,-9.53,0.06
57480,-9.63,0.06
57481,-9.45,0.06
57482,-9.67,0.06
57483,-9.53,0.06
57484,-9.57,0.06
57485,-9.44,0.06
57486,-9.49,0.06
57487,-9.56,0.06
57488,-9.56,0.06
57489,-9.5,0.06
57490,-9.14,0.06
57491,-9.38,0.06
57492,-9.22,0.06
57493,-9.24,0.06
57494,-9.28,0.06
57495,-9.19,0.06
57496,-9.25,0.06
57497,-9.35,0.06
57498,-9.36,0.06
57499,-9.44,0.06
57500,-9.48,0.06
57501,-9.49,0.06
57502,-9.45,0.06
57503,-9.47,0.06
57504,-9.42,0.06
57505,-9.41,0.06
57506,-9.55,0.06
57507,-9.41,0.06
57508,-9.37,0.06
57509,-9.12,0.06
57510,-9.36,0.06
57511,-9.2,0.06
57512,-9.39,0.06
57513,-9.38,0.06
57514,-9.48,0.06
57515,-9.07,0.06
57516,-9.13,0.06
57517,-9.05,0.06
57518,-9.17,0.06
57519,-9.28,0.06
57520,-9.43,0.06
57521,-9.49,0.06
57522,-9.28,0.06
57523,-9.33,0.06
57524,-9.1,0.06
57525,-9.27,0.06
57526,-9.32,0.06
57527,-9.3,0.06
57528,-9.38,0.06
57529,-9.29,0.06
57530,-9.37,0.06
57531,-8.92,0.06
57532,-9.18,0.06
57533,-9.21,0.06
57534,-9.2,0.06
57535,-9.3,0.06
57536,-9.33,0.06
57537,-9.24,0.06
57538,-9.36,0.06
57539,-9.24,0.06
57540,-9.13,0.06
57541,-9.18,0.06
57542,-9.12,0.06
57543,-9.12,0.06
57544,-9.3,0.06
57545,-9.01,0.06
57546,-8.96,0.06
57547,-9.13,0.06
57548,-9.23,0.06
57549,-9.37,0.06
57550,-9.1,0.06
57551,-9.04,0.06
57552,-9.34,0.06
57553,-9.17,0.06
57554,-9.24,0.06
57555,-9.36,0.06
57556,-9.23,0.06
57557,-9.15,0.06
57558,-9.3,0.06
57559,-9.36,0.06
57560,-9.36,0.06
57561,-9.37,0.06
57562,-9.36,0.06
57563,-9.19,0.06
57564,-9.29,0.06
57565,-9.25,0.06
57566,-9.28,0.06
57567,-9.21,0.06
57568,-9.23,0.06
57569,-9.1,0.06
57570,-9.14,0.06
57571,-9.09,0.06
57572,-9.15,0.06
57573,-9.1,0.06
57574,-9.13,0.06
57575,-9.04,0.06
57576,-9.08,0.06
57577,-9.01,0.06
57578,-9.02,0.06
57579,-8.97,0.06
57580,-8.91,0.06
57581,-8.92,0.06
57582,-8.91,0.06
57583,-9.01,0.06
57584,-9.03,0.06
57585,-9.01,0.06
57586,-9.07,0.06
57587,-8.9,0.06
57588,-8.88,0.06
57589,-9.01,0.06
57590,-8.92,0.06
57591,-8.94,0.06
57592,-9.11,0.06
57593,-9.04,0.06
57594,-9.06,0.06
57595,-9.02,0.06
57596,-9.07,0.06
57597,-9.16,0.06
57598,-9.11,0.06
57599,-9.07,0.06
57600,-9.06,0.06
57601,-9.24,0.06
57602,-9.12,0.06
57603,-9.05,0.06
57604,-9.22,0.06
57605,-9.28,0.06
57606,-9.18,0.06
57607,-9.1,0.06
57608,-9.23,0.06
57609,-9.2,0.06
57610,-9.26,0.06
57611,-9.11,0.06
57612,-9.16,0.06
57613,-9.19,0.06
57614,-9.34,0.06
57615,-9.33,0.06
57616,-9.41,0.06
57617,-9.42,0.06
57618,-9.45,0.06
57619,-9.43,0.06
57620,-9.43,0.06
57621,-9.44,0.06
57622,-9.35,0.06
57623,-8.95,0.06
57624,-9.26,0.06
57625,-9.27,0.06
57626,-9.36,0.06
57627,-9.45,0.06
57628,-9.04,0.06
57629,-9.02,0.06
57630,-8.91,0.06
57631,-8.96,0.06
57632,-8.87,0.06
57633,-9.13,0.06
57634,-9.08,0.06
57635,-9.16,0.06
57636,-9.04,0.06
57637,-8.97,0.06
57638,-9.08,0.06
57639,-9.22,0.06
57640,-9.12,0.06
57641,-8.99,0.06
57642,-9.12,0.06
57643,-8.97,0.06
57644,-8.88,0.06
57645,-8.93,0.06
57646,-8.95,0.06
57647,-8.86,0.06
57648,-8.95,0.06
57649,-8.87,0.06
57650,-9.08,0.06
57651,-8.94,0.06
57652,-8.92,0.06
57653,-8.68,0.06
57654,-9.04,0.06
57655,-8.83,0.06
57656,-8.61,0.06
57657,-8.83,0.06
57658,-8.99,0.06
57659,-8.93,0.06
57660,-9.22,0.06
57661,-9.02,0.06
57662,-9.2,0.06
57663,-9.24,0.06
57664,-9.35,0.06
57665,-9.09,0.06
57666,-8.99,0.06
57667,-9.09,0.06
57668,-9.19,0.06
57669,-8.85,0.06
57670,-8.89,0.06
57671,-8.81,0.06
57672,-9.15,0.06
57673,-9.11,0.06
57674,-9.16,0.06
57675,-9.04,0.06
57676,-9.05,0.06
57677,-9.01,0.06
57678,-9.15,0.06
57679,-8.98,0.06
57680,-9.1,0.06
57681,-8.99,0.06
57682,-8.83,0.06
57683,-8.75,0.06
57684,-8.98,0.06
57685,-8.88,0.06
57686,-9.08,0.06
57687,-9.09,0.06
57688,-9.02,0.06
57689,-9.13,0.06
57690,-9.22,0.06
57691,-8.99,0.06
57692,-9.21,0.06
57693,-8.99,0.06
57694,-9.09,0.06
57695,-9.23,0.06
57696,-9.29,0.06
57697,-9.16,0.06
57698,-9.07,0.06
57699,-8.87,0.06
57700,-8.88,0.06
57701,-9.07,0.06
57702,-8.91,0.06
57703,-8.96,0.06
57704,-8.85,0.06
57705,-8.94,0.06
57706,-8.82,0.06
57707,-8.86,0.06
57708,-8.83,0.06
57709,-8.98,0.06
57710,-8.99,0.06
57711,-9.02,0.06
57712,-8.84,0.06
57713,-8.9,0.06
57714,-8.87,0.06
57715,-8.92,0.06
57716,-8.8,0.06
57717,-8.69,0.06
57718,-8.93,0.06
57719,-9.09,0.06
57720,-8.98,0.06
57721,-9.08,0.06
57722,-9.05,0.06
57723,-9.17,0.06
57724,-8.95,0.06
57725,-9.02,0.06
57726,-9.01,0.06
57727,-8.93,0.06
57728,-8.86,0.06
57729,-8.98,0.06
57730,-8.79,0.06
57731,-8.81,0.06
57732,-8.88,0.06
57733,-9.09,0.06
57734,-9.03,0.06
57735,-9.09,0.06
57736,-9.18,0.06
57737,-9.24,0.06
57738,-9.15,0.06
57739,-8.84,0.06
57740,-9.02,0.06
57741,-8.94,0.06
57742,-9.11,0.06
57743,-9.06,0.06
57744,-8.96,0.06
57745,-8.97,0.06
57746,-9.36,0.06
57747,-9.25,0.06
57748,-9.04,0.06
57749,-9.08,0.06
57750,-9.28,0.06
57751,-9.11,0.06
57752,-9.01,0.06
57753,-9.06,0.06
57754,-8.95,0.06
57755,-9.19,0.06
57756,-9.16,0.06
57757,-9.1,0.06
57758,-9.23,0.06
57759,-9.16,0.06
57760,-8.8,0.06
57761,-8.8,0.06
57762,-8.58,0.06
57763,-8.53,0.06
57764,-8.67,0.06
57765,-8.89,0.06
57766,-8.94,0.06
57767,-9.04,0.06
57768,-9.29,0.06
57769,-9.41,0.06
57770,-9.32,0.06
57771,-9.43,0.06
57772,-9.34,0.06
57773,-9.4,0.06
57774,-9.4,0.06
57775,-9.4,0.06
57776,-9.42,0.06
57777,-9.33,0.06
57778,-9.32,0.06
57779,-9.28,0.06
57780,-9.27,0.06
57781,-9.02,0.06
57782,-9.13,0.06
57783,-9.15,0.06
57784,-9.31,0.06
57785,-8.95,0.06
57786,-8.96,0.06
57787,-9.1,0.06
57788,-9.22,0.06
57789,-9.18,0.06
57790,-8.96,0.06
57791,-8.77,0.06
57792,-8.86,0.06
57793,-8.66,0.06
57794,-8.68,0.06
57795,-8.84,0.06
57796,-8.84,0.06
57797,-8.99,0.06
57798,-8.73,0.06
57799,-8.92,0.06
57800,-9.23,0.06
57801,-9.21,0.06
57802,-9.04,0.06
57803,-8.85,0.06
57804,-9.22,0.06
57805,-9.01,0.06
57806,-9.19,0.06
57807,-9.01,0.06
57808,-9.2,0.06
57809,-9.06,0.06
57810,-8.92,0.06
57811,-8.91,0.06
57812,-9.19,0.06
57813,-9.11,0.06
57814,-8.89,0.06
57815,-8.94,0.06
57816,-8.89,0.06
57817,-8.86,0.06
57818,-9.1,0.06
57819,-9.14,0.06
57820,-8.79,0.06
57821,-9.03,0.06
57822,-8.68,0.06
57823,-9.02,0.06
57824,-8.93,0.06
57825,-9.06,0.06
57826,-9.13,0.06
57827,-9.09,0.06
57828,-8.6,0.06
57829,-8.79,0.06
57830,-8.94,0.06
57831,-8.94,0.06
57832,-8.97,0.06
57833,-8.76,0.06
57834,-8.64,0.06
57835,-8.87,0.06
57836,-8.61,0.06
57837,-8.59,0.06
57838,-8.51,0.06
57839,-8.78,0.06
57840,-8.69,0.06
57841,-8.5,0.06
57842,-8.56,0.06
57843,-8.75,0.06
57844,-8.65,0.06
57845,-8.62,0.06
57846,-8.62,0.06
57847,-8.62,0.06
57848,-8.86,0.06
57849,-8.62,0.06
57850,-8.82,0.06
57851,-8.59,0.06
57852,-8.65,0.06
57853,-8.7,0.06
57854,-8.84,0.06
57855,-8.63,0.06
57856,-8.58,0.06
57857,-8.81,0.06
57858,-9.05,0.06
57859,-8.79,0.06
57860,-8.72,0.06
57861,-8.91,0.06
57862,-8.82,0.06
57863,-8.82,0.06
57864,-8.84,0.06
57865,-8.66,0.06
57866,-8.97,0.06
57867,-9.12,0.06
57868,-9.14,0.06
57869,-8.95,0.06
57870,-9.17,0.06
57871,-8.85,0.06
57872,-8.95,0.06
57873,-8.87,0.06
57874,-9.05,0.06
57875,-9.0,0.06
57876,-8.95,0.06
57877,-9.0,0.06
57878,-9.17,0.06
57879,-8.87,0.06
57880,-9.0,0.06
57881,-9.1,0.06
57882,-9.17,0.06
57883,-9.08,0.06
57884,-9.0,0.06
57885,-8.81,0.06
57886,-8.82,0.06
57887,-8.68,0.06
57888,-8.61,0.06
57889,-8.8,0.06
57890,-8.75,0.06
57891,-8.67,0.06
57892,-8.69,0.06
57893,-8.67,0.06
57894,-8.65,0.06
57895,-8.63,0.06
57896,-8.59,0.06
57897,-8.93,0.06
57898,-8.67,0.06
57899,-8.65,0.06
57900,-8.71,0.06
57901,-8.87,0.06
57902,-9.03,0.06
57903,-8.72,0.06
57904,-8.81,0.06
57905,-8.64,0.06
57906,-8.84,0.06
57907,-8.65,0.06
57908,-8.74,0.06
57909,-8.63,0.06
57910,-8.53,0.06
57911,-8.62,0.06
57912,-8.54,0.06
57913,-8.69,0.06
57914,-8.65,0.06
57915,-9.09,0.06
57916,-9.24,0.06
57917,-9.23,0.06
57918,-9.13,0.06
57919,-9.29,0.06
57920,-9.23,0.06
57921,-9.2,0.06
57922,-9.18,0.06
57923,-9.17,0.06
57924,-9.21,0.06
57925,-9.07,0.06
57926,-9.27,0.06
57927,-9.07,0.06
57928,-9.12,0.06
57929,-8.96,0.06
57930,-8.98,0.06
57931,-8.86,0.06
57932,-8.91,0.06
57933,-9.22,0.06
57934,-9.12,0.06
57935,-9.26,0.06
57936,-9.17,0.06
57937,-8.95,0.06
57938,-8.89,0.06
57939,-8.85,0.06
57940,-9.05,0.06
57941,-8.78,0.06
57942,-8.94,0.06
57943,-8.87,0.06
57944,-9.01,0.06
57945,-8.85,0.06
57946,-8.83,0.06
57947,-8.93,0.06
57948,-8.7,0.06
57949,-8.77,0.06
57950,-8.89,0.06
57951,-8.68,0.06
57952,-8.92,0.06
57953,-8.79,0.06
57954,-8.81,0.06
57955,-8.68,0.06
57956,-8.66,0.06
57957,-8.69,0.06
57958,-8.74,0.06
57959,-8.8,0.06
57960,-8.9,0.06
57961,-8.91,0.06
57962,-8.88,0.06
57963,-8.98,0.06
57964,-9.19,0.06
57965,-9.06,0.06
57966,-9.01,0.06
57967,-8.99,0.06
57968,-9.26,0.06
57969,-9.02,0.06
57970,-9.1,0.06
57971,-9.21,0.06
57972,-9.49,0.06
57973,-9.56,0.06
57974,-9.59,0.06
57975,-9.59,0.06
57976,-9.39,0.06
57977,-9.21,0.06
57978,-9.24,0.06
57979,-9.06,0.06
57980,-9.1,0.06
