dating_id,entity_id,date_type,depth_dating,dating_thickness,lab_num,material_dated,min_weight,max_weight,uncorr_age,uncorr_age_uncert_pos,uncorr_age_uncert_neg,14C_correction,calib_used,date_used,238U_content,238U_uncertainty,232Th_content,232Th_uncertainty,230Th_content,230Th_uncertainty,230Th_232Th_ratio,230Th_232Th_ratio_uncertainty,230Th_238U_activity,230Th_238U_activity_uncertainty,234U_238U_activity,234U_238U_activity_uncertainty,ini_230Th_232Th_ratio,ini_230Th_232Th_ratio_uncertainty,decay_constant,corr_age,corr_age_uncert_pos,corr_age_uncert_neg,date_used_lin_interp,date_used_lin_reg,date_used_Bchron,date_used_Bacon,date_used_OxCal,date_used_copRa,date_used_StalAge
241,15,MC-ICP-MS U/Th,38.5,,KS08-1-52B,calcite,,,132100.0,600.0,600.0,,,yes,2730.0,5.0,25400.0,500.0,,,320.2191173,7.403910227,0.9752,0.0023,1.3329,0.0015,0.814430125,0.407215062,Cheng et al. 2000,131900.0,800.0,800.0,yes,,yes,,yes,yes,yes
242,15,MC-ICP-MS U/Th,39.5,,KS08-1-5-3,calcite,,,161700.0,1500.0,1500.0,,,yes,4850.0,20.0,16900.0,400.0,,,906.9790028,18.50977557,1.0382,0.004,1.286,0.0023,0.814430125,0.407215062,Cheng et al. 2000,161600.0,1900.0,1900.0,yes,,yes,,yes,yes,yes
243,15,MC-ICP-MS U/Th,40.0,,KS08-1-53A,calcite,,,184400.0,1000.0,1000.0,,,yes,219.0,0.3,2590.0,50.0,,,336.8779153,7.403910227,1.302,0.0027,1.488,0.0016,0.814430125,0.407215062,Cheng et al. 2000,184200.0,1300.0,1300.0,yes,,yes,,yes,yes,yes
244,15,MC-ICP-MS U/Th,40.5,,KS08-1-5,calcite,,,189200.0,1000.0,1000.0,,,yes,309.1,0.4,1420.0,30.0,,,888.4692272,18.50977557,1.3276,0.0025,1.4989,0.0015,0.814430125,0.407215062,Cheng et al. 2000,189100.0,1200.0,1200.0,yes,,yes,,yes,yes,yes
245,15,MC-ICP-MS U/Th,41.5,,KS08-1-6-1,calcite,,,191200.0,900.0,900.0,,,yes,392.9,0.4,3090.0,60.0,,,488.658075,9.254887784,1.2577,0.0017,1.4244,0.0016,0.814430125,0.407215062,Cheng et al. 2000,191000.0,1100.0,1100.0,yes,,yes,,yes,yes,yes
246,15,MC-ICP-MS U/Th,44.2,,KS08-1-6-2,calcite,,,194700.0,1100.0,1100.0,,,yes,1020.0,1.0,3410.0,70.0,,,1073.566983,18.50977557,1.176,0.002,1.3353,0.0017,0.814430125,0.407215062,Cheng et al. 2000,194600.0,1400.0,1400.0,yes,,yes,,yes,yes,yes
247,15,MC-ICP-MS U/Th,45.5,,KS08-1-62A,calcite,,,210500.0,1400.0,1400.0,,,yes,401.0,0.5,10100.0,200.0,,,146.227227,3.701955113,1.2066,0.0024,1.3302,0.0015,0.814430125,0.407215062,Cheng et al. 2000,210000.0,1700.0,1700.0,yes,,yes,,yes,yes,yes
248,15,MC-ICP-MS U/Th,47.0,,KS08-1-6,calcite,,,210300.0,1200.0,1200.0,,,yes,765.0,1.0,2470.0,50.0,,,1129.09631,37.01955113,1.1953,0.0022,1.32,0.0013,0.814430125,0.407215062,Cheng et al. 2000,210200.0,1500.0,1500.0,yes,,yes,,yes,yes,yes
249,15,MC-ICP-MS U/Th,47.2,,KS08-1-62B,calcite,,,211600.0,1600.0,1600.0,,,yes,363.9,0.5,3370.0,70.0,,,390.5562645,7.403910227,1.1857,0.0028,1.3086,0.0016,0.814430125,0.407215062,Cheng et al. 2000,211300.0,2000.0,2000.0,yes,,yes,,yes,yes,yes
250,15,MC-ICP-MS U/Th,49.5,,KS08-1-7-II,calcite,,,212200.0,1200.0,1200.0,,,yes,2062.0,2.0,20500.0,400.0,,,342.430848,7.403910227,1.1139,0.0014,1.2401,0.0015,0.814430125,0.407215062,Cheng et al. 2000,212000.0,1400.0,1400.0,yes,,yes,,yes,yes,yes
251,15,MC-ICP-MS U/Th,51.0,,KS08-1-7-III,calcite,,,224100.0,1200.0,1200.0,,,yes,950.0,1.0,580.0,20.0,,,7533.478656,166.5879801,1.5039,0.0021,1.5765,0.0018,0.814430125,0.407215062,Cheng et al. 2000,224000.0,1400.0,1400.0,yes,,yes,,yes,yes,yes
252,15,MC-ICP-MS U/Th,53.0,,KS08-1-7,calcite,,,225600.0,1300.0,1300.0,,,yes,1792.0,2.0,2090.0,40.0,,,3831.523542,74.03910227,1.4657,0.0026,1.5383,0.0015,0.814430125,0.407215062,Cheng et al. 2000,225600.0,1600.0,1600.0,yes,,yes,,yes,yes,yes
253,15,MC-ICP-MS U/Th,61.2,,KS08-1-8-1,calcite,,,231400.0,1400.0,1400.0,,,yes,489.0,1.0,11200.0,200.0,,,181.3958006,3.701955113,1.3621,0.0022,1.4333,0.0017,0.814430125,0.407215062,Cheng et al. 2000,231000.0,1800.0,1800.0,yes,,yes,,yes,yes,yes
254,15,MC-ICP-MS U/Th,66.5,,KS08-1-8-2,calcite,,,231700.0,1600.0,1600.0,,,yes,811.0,1.0,1280.0,30.0,,,2498.819702,55.5293267,1.298,0.0023,1.3751,0.0016,0.814430125,0.407215062,Cheng et al. 2000,231700.0,1900.0,1900.0,yes,,yes,,yes,yes,yes
255,15,MC-ICP-MS U/Th,74.5,,KS08-1-8,calcite,,,232900.0,1600.0,1600.0,,,yes,805.0,1.0,7500.0,200.0,,,442.3836361,9.254887784,1.3587,0.0029,1.4277,0.0014,0.814430125,0.407215062,Cheng et al. 2000,232700.0,2100.0,2100.0,yes,,yes,,yes,yes,yes
256,15,MC-ICP-MS U/Th,75.0,,KS08-1-9-1,calcite,,,235000.0,1400.0,1400.0,,,yes,315.0,0.0,8700.0,200.0,,,149.9291821,3.701955113,1.3567,0.002,1.4222,0.0017,0.814430125,0.407215062,Cheng et al. 2000,234500.0,1800.0,1800.0,yes,,yes,,yes,yes,yes
257,15,MC-ICP-MS U/Th,77.0,,KS08-1-9-2,calcite,,,235700.0,1600.0,1600.0,,,yes,665.0,1.0,20000.0,400.0,,,127.7174514,3.701955113,1.2613,0.0021,1.3359,0.0017,0.814430125,0.407215062,Cheng et al. 2000,235100.0,2100.0,2100.0,yes,,yes,,yes,yes,yes
258,15,MC-ICP-MS U/Th,82.1,,KS08-1-94-0,calcite,,,324100.0,4200.0,4200.0,,,yes,1008.0,1.0,12300.0,300.0,,,333.1759602,7.403910227,1.337,0.0028,1.3081,0.0016,0.814430125,0.407215062,Cheng et al. 2000,323800.0,5200.0,5200.0,yes,,yes,,yes,yes,yes
259,15,MC-ICP-MS U/Th,88.9,,KS08-1-101A,calcite,,,327600.0,5200.0,5200.0,,,yes,1666.0,3.0,35500.0,700.0,,,186.9487332,3.701955113,1.3018,0.0035,1.278,0.0016,0.814430125,0.407215062,Cheng et al. 2000,327100.0,6500.0,6500.0,yes,,yes,,yes,yes,yes
260,15,MC-ICP-MS U/Th,90.2,,KS08-1-101B,calcite,,,333300.0,5400.0,5400.0,,,yes,1796.0,3.0,54000.0,1000.0,,,131.4194065,3.701955113,1.2852,0.0033,1.2615,0.0016,0.814430125,0.407215062,Cheng et al. 2000,332800.0,6800.0,6800.0,yes,,yes,,yes,yes,yes
261,15,MC-ICP-MS U/Th,91.2,,KS08-1-10-I,calcite,,,335200.0,4200.0,4200.0,,,yes,2319.0,3.0,17500.0,400.0,,,499.7639403,9.254887784,1.2359,0.002,1.2218,0.0015,0.814430125,0.407215062,Cheng et al. 2000,335000.0,5300.0,5300.0,yes,,yes,,yes,yes,yes
262,15,MC-ICP-MS U/Th,92.2,,KS08-1-102A,calcite,,,367000.0,6900.0,6900.0,,,yes,1929.0,4.0,1020.0,20.0,,,7940.693718,166.5879801,1.3735,0.0036,1.3129,0.0016,0.814430125,0.407215062,Cheng et al. 2000,366900.0,8700.0,8700.0,yes,,yes,,yes,yes,yes
263,15,MC-ICP-MS U/Th,92.8,,KS08-1-102B,calcite,,,369800.0,7200.0,7200.0,,,yes,1431.0,3.0,4050.0,80.0,,,1480.0,37.01955113,1.3791,0.0037,1.316,0.0016,0.814430125,0.407215062,Cheng et al. 2000,369700.0,9000.0,9000.0,yes,,yes,,yes,yes,yes
264,15,MC-ICP-MS U/Th,94.0,,KS08-1-10,calcite,,,382700.0,8300.0,8300.0,,,yes,3986.0,6.0,15900.0,300.0,,,1055.057207,18.50977557,1.3853,0.0039,1.3152,0.0014,0.814430125,0.407215062,Cheng et al. 2000,383000.0,10000.0,10000.0,yes,,yes,,yes,yes,yes
265,15,MC-ICP-MS U/Th,98.8,,KS08-1-11,calcite,,,423300.0,8600.0,8600.0,,,yes,2248.0,2.0,3900.0,80.0,,,2184.153517,55.5293267,1.247,0.0018,1.1988,0.0015,0.814430125,0.407215062,Cheng et al. 2000,423000.0,11000.0,11000.0,yes,,yes,,yes,yes,yes
266,15,MC-ICP-MS U/Th,113.5,,KS08-1-13,calcite,,,459000.0,12000.0,12000.0,,,yes,1019.0,1.0,1440.0,30.0,,,2869.015213,55.5293267,1.3263,0.002,1.2497,0.0018,0.814430125,0.407215062,Cheng et al. 2000,459000.0,15000.0,15000.0,yes,,yes,,yes,yes,yes
267,15,MC-ICP-MS U/Th,118.5,,KS08-1-14,calcite,,,472000.0,13000.0,13000.0,,,yes,1740.0,2.0,3000.0,60.0,,,2258.192619,55.5293267,1.2711,0.0018,1.2071,0.0015,0.814430125,0.407215062,Cheng et al. 2000,472000.0,16000.0,16000.0,yes,,yes,,yes,yes,yes
268,15,MC-ICP-MS U/Th,121.5,,KS08-1-15,calcite,,,478000.0,12000.0,12000.0,,,yes,1716.0,2.0,1240.0,30.0,,,5775.049977,111.0586534,1.3675,0.0017,1.2763,0.0016,0.814430125,0.407215062,Cheng et al. 2000,478000.0,15000.0,15000.0,yes,,yes,,yes,yes,yes
269,15,MC-ICP-MS U/Th,126.5,,KS08-1-16,calcite,,,499000.0,14000.0,14000.0,,,yes,1703.0,2.0,8600.0,200.0,,,814.430125,18.50977557,1.3624,0.0017,1.2694,0.0016,0.814430125,0.407215062,Cheng et al. 2000,499000.0,18000.0,18000.0,yes,,yes,,yes,yes,yes
270,16,MC-ICP-MS U/Th,3.6,,KS08-2-H5,calcite,,,9780.0,50.0,50.0,,,yes,2257.0,5.0,94000.0,2000.0,,,10.55057207,0.185097756,0.1425,0.0006,1.6512,0.0027,0.814430125,0.203607531,Cheng et al. 2000,9000.0,300.0,300.0,yes,,,,yes,yes,
271,16,MC-ICP-MS U/Th,5.0,,KS08-2-H11,calcite,,,9590.0,40.0,40.0,,,yes,1625.0,3.0,9600.0,200.0,,,77.37086187,1.665879801,0.1498,0.0006,1.7699,0.0023,0.814430125,0.203607531,Cheng et al. 2000,9430.0,50.0,50.0,yes,,,,yes,yes,
272,16,MC-ICP-MS U/Th,6.6,,KS08-2-H12,calcite,,,10220.0,30.0,30.0,,,yes,2816.0,4.0,42000.0,800.0,,,35.9089646,0.740391023,0.1756,0.0005,1.9493,0.0023,0.814430125,0.203607531,Cheng et al. 2000,9940.0,80.0,80.0,yes,,,,yes,yes,
273,16,MC-ICP-MS U/Th,7.0,,KS08-2-H13,calcite,,,11510.0,40.0,40.0,,,yes,2291.0,3.0,111000.0,2000.0,,,13.51213616,0.185097756,0.2141,0.0006,2.1199,0.0028,0.814430125,0.203607531,Cheng et al. 2000,10800.0,200.0,200.0,yes,,,,yes,yes,
274,16,MC-ICP-MS U/Th,7.9,,KS08-2-H14,calcite,,,15640.0,60.0,60.0,,,yes,1914.0,3.0,84000.0,2000.0,,,20.54585088,0.370195511,0.2962,0.001,2.1913,0.003,0.814430125,0.407215062,Cheng et al. 2000,15000.0,200.0,200.0,yes,,,,yes,yes,
275,16,MC-ICP-MS U/Th,8.2,,KS08A-H18,calcite,,,21320.0,90.0,90.0,,,yes,1983.0,3.0,13300.0,3000.0,,,16.84389577,0.370195511,0.3686,0.0013,2.045,0.0031,0.814430125,0.407215062,Cheng et al. 2000,20300.0,400.0,400.0,yes,,,,yes,yes,
276,16,MC-ICP-MS U/Th,8.4,,KS08A-H19,calcite,,,24510.0,150.0,150.0,,,yes,1458.0,2.0,167000.0,3000.0,,,10.73566983,0.185097756,0.4008,0.0021,1.9586,0.003,0.814430125,0.407215062,Cheng et al. 2000,22800.0,700.0,700.0,yes,,,,yes,yes,
277,17,Event; hiatus,46.5,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,
278,17,Event; hiatus,67.3,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,
279,17,Event; hiatus,74.9,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,
280,17,Event; hiatus,76.5,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,
281,17,MC-ICP-MS U/Th,6.4,,KS08-2-9-O,calcite,,,71300.0,200.0,200.0,,,yes,203.1,0.2,164.0,4.0,,,2924.54454,74.03910227,0.775,0.0015,1.561,0.0017,0.814430125,0.407215062,Cheng et al. 2000,71200.0,300.0,300.0,,,,,,,
282,17,MC-ICP-MS U/Th,32.6,,KS08-2-8,calcite,,,78100.0,300.0,300.0,,,yes,690.0,1.0,750.0,20.0,,,2147.133966,55.5293267,0.7649,0.0016,1.4492,0.0017,0.814430125,0.407215062,Cheng et al. 2000,78000.0,300.0,300.0,,,,,,,
283,17,MC-ICP-MS U/Th,35.6,,KS08-2-9,calcite,,,80800.0,700.0,700.0,,,yes,1820.0,3.0,940.0,20.0,,,4682.973219,111.0586534,0.7869,0.0046,1.4551,0.0016,0.814430125,0.407215062,Cheng et al. 2000,80700.0,800.0,800.0,,,,,,,
284,17,MC-ICP-MS U/Th,39.6,,KS08-2-10,calcite,,,81600.0,400.0,400.0,,,yes,2202.0,4.0,320.0,7.0,,,15733.30923,370.1955113,0.7444,0.0021,1.3722,0.0018,0.814430125,0.407215062,Cheng et al. 2000,81600.0,500.0,500.0,,,,,,,
285,17,MC-ICP-MS U/Th,45.0,,KS08-2-11,calcite,,,83500.0,500.0,500.0,,,yes,4940.0,10.0,161.0,4.0,,,75890.07983,1850.977557,0.8051,0.0027,1.454,0.0022,0.814430125,0.407215062,Cheng et al. 2000,83500.0,600.0,600.0,,,,,,,
286,17,MC-ICP-MS U/Th,47.8,,KS08-2-12,calcite,,,97400.0,500.0,500.0,,,yes,109.1,0.2,1420.0,30.0,,,235.0741497,5.55293267,1.0001,0.0027,1.615,0.0026,0.814430125,0.407215062,Cheng et al. 2000,97100.0,600.0,600.0,,,,,,,
287,17,MC-ICP-MS U/Th,49.6,,KS08-2-13,calcite,,,100500.0,400.0,400.0,,,yes,247.2,0.3,890.0,20.0,,,784.8144841,16.65879801,0.9242,0.002,1.4728,0.0017,0.814430125,0.407215062,Cheng et al. 2000,100400.0,500.0,500.0,,,,,,,
288,17,MC-ICP-MS U/Th,53.6,,KS08-2-14,calcite,,,101000.0,400.0,400.0,,,yes,344.5,0.4,285.0,6.0,,,3257.7205,74.03910227,0.8799,0.0019,1.4036,0.0018,0.814430125,0.407215062,Cheng et al. 2000,100900.0,500.0,500.0,,,,,,,
289,17,MC-ICP-MS U/Th,56.8,,KS08-2-15,calcite,,,102000.0,400.0,400.0,,,yes,941.0,1.0,600.0,20.0,,,4368.307034,92.54887784,0.9105,0.002,1.4398,0.0019,0.814430125,0.407215062,Cheng et al. 2000,101900.0,500.0,500.0,,,,,,,
290,17,MC-ICP-MS U/Th,65.8,,KS08-2-16,calcite,,,104300.0,500.0,500.0,,,yes,2601.0,5.0,1840.0,40.0,,,3683.445338,74.03910227,0.8516,0.0021,1.337,0.0017,0.814430125,0.407215062,Cheng et al. 2000,104200.0,600.0,600.0,,,,,,,
291,17,MC-ICP-MS U/Th,69.0,,KS08-2-17,calcite,,,121300.0,500.0,500.0,,,yes,804.0,1.0,440.0,9.0,,,5552.93267,111.0586534,0.9995,0.002,1.4229,0.0018,0.814430125,0.407215062,Cheng et al. 2000,121300.0,600.0,600.0,,,,,,,
292,17,MC-ICP-MS U/Th,72.0,,KS08-2-17-2,calcite,,,122900.0,400.0,400.0,,,yes,1276.0,1.0,222.0,5.0,,,17066.01307,370.1955113,0.9717,0.0014,1.3776,0.0016,0.814430125,0.407215062,Cheng et al. 2000,122900.0,500.0,500.0,,,,,,,
293,17,MC-ICP-MS U/Th,77.8,,KS08-2-19,calcite,,,187000.0,1100.0,1100.0,,,yes,121.7,0.1,820.0,20.0,,,581.2069528,11.10586534,1.2807,0.0028,1.4588,0.0017,0.814430125,0.407215062,Cheng et al. 2000,186900.0,1400.0,1400.0,,,,,,,
294,17,MC-ICP-MS U/Th,95.4,,KS08-2-20,calcite,,,196000.0,1200.0,1200.0,,,yes,1249.0,2.0,1100.0,20.0,,,4220.228829,92.54887784,1.2208,0.0026,1.3759,0.0017,0.814430125,0.407215062,Cheng et al. 2000,195900.0,1500.0,1500.0,,,,,,,
295,17,MC-ICP-MS U/Th,98.4,,KS08-2-21,calcite,,,201400.0,1500.0,1500.0,,,yes,1964.0,3.0,750.0,20.0,,,9625.083295,185.0977557,1.1902,0.0028,1.3337,0.0018,0.814430125,0.407215062,Cheng et al. 2000,201300.0,1800.0,1800.0,,,,,,,
296,17,MC-ICP-MS U/Th,99.6,,KS08-2-21-2,calcite,,,201600.0,1000.0,1000.0,,,yes,1708.0,1.0,117.0,4.0,,,54048.54466,2036.075312,1.216,0.0016,1.3581,0.0016,0.814430125,0.407215062,Cheng et al. 2000,201500.0,1200.0,1200.0,,,,,,,
297,17,MC-ICP-MS U/Th,101.0,,KS08-2-21-3,calcite,,,208600.0,1300.0,1300.0,,,yes,517.3,0.5,147.0,4.0,,,14622.7227,370.1955113,1.3631,0.0029,1.4818,0.0016,0.814430125,0.407215062,Cheng et al. 2000,208500.0,1700.0,1700.0,,,,,,,
298,17,MC-ICP-MS U/Th,108.4,,KS08-2-22,calcite,,,212400.0,1400.0,1400.0,,,yes,280.6,0.3,32700.0,700.0,,,29.43054315,0.555293267,1.1232,0.0022,1.2484,0.0015,0.814430125,0.407215062,Cheng et al. 2000,210000.0,2700.0,2700.0,,,,,,,
299,17,MC-ICP-MS U/Th,111.2,,KS08-2-22-2,calcite,,,214900.0,1700.0,1700.0,,,yes,1874.0,3.0,36900.0,800.0,,,168.4389577,3.701955113,1.0855,0.0025,1.2091,0.0016,0.814430125,0.407215062,Cheng et al. 2000,214400.0,2200.0,2200.0,,,,,,,
300,17,MC-ICP-MS U/Th,112.0,,KS08-2-23,calcite,,,226900.0,1600.0,1600.0,,,yes,857.0,1.0,136.0,4.0,,,26098.78355,740.3910227,1.3508,0.0028,1.4314,0.0016,0.814430125,0.407215062,Cheng et al. 2000,226800.0,2000.0,2000.0,,,,,,,
301,17,MC-ICP-MS U/Th,114.6,,KS08-2-23-2,calcite,,,226000.0,1300.0,1300.0,,,yes,579.8,0.5,165.0,4.0,,,14807.8204499999,370.1955113,1.383,0.0022,1.4624,0.0016,0.814430125,0.407215062,Cheng et al. 2000,225900.0,1600.0,1600.0,,,,,,,
302,17,MC-ICP-MS U/Th,116.0,,KS08-2-24,calcite,,,229700.0,1800.0,1800.0,,,yes,208.5,0.2,235.0,5.0,,,3350.269378,74.03910227,1.2356,0.0025,1.3224,0.0019,0.814430125,0.407215062,Cheng et al. 2000,229600.0,2200.0,2200.0,,,,,,,
303,17,MC-ICP-MS U/Th,125.8,,KS08-2-24-2,calcite,,,230200.0,1500.0,1500.0,,,yes,511.3,0.5,98.0,3.0,,,19065.06883,555.293267,1.2052,0.0019,1.2942,0.0016,0.814430125,0.407215062,Cheng et al. 2000,230100.0,1800.0,1800.0,,,,,,,
304,18,MC-ICP-MS U/Th,11.4,,KS-1-1,calcite,,,52300.0,200.0,200.0,,,yes,2615.0,4.0,182.0,4.0,,,24062.70824,555.293267,0.5507,0.0011,1.4164,0.0017,0.814430125,0.407215062,Cheng et al. 2000,52200.0,200.0,200.0,,,,,,,
305,18,MC-ICP-MS U/Th,15.9,,KS-1-2,calcite,,,53400.0,200.0,200.0,,,yes,4066.0,7.0,199.0,5.0,,,34983.47582,925.4887784,0.561,0.0013,1.4194,0.0018,0.814430125,0.407215062,Cheng et al. 2000,53300.0,200.0,200.0,,,,,,,
306,19,MC-ICP-MS U/Th,2.0,,KS08-6-4,calcite,,,1193.0,13.0,13.0,,,yes,1016.0,2.0,15548.0,320.0,,,5.21975671,0.129568429,0.0262,0.0003,,,0.814430125,0.203607531,Cheng et al. 2000,950.0,132.0,132.0,,,,yes,yes,,yes
307,19,MC-ICP-MS U/Th,5.0,,KS08-6-5,calcite,,,1262.0,11.0,11.0,,,yes,1232.0,3.0,4828.0,97.0,,,21.74898629,0.462744389,0.0279,0.0002,,,0.814430125,0.203607531,Cheng et al. 2000,1157.0,35.0,35.0,,,,yes,yes,,yes
308,19,MC-ICP-MS U/Th,8.5,,KS08-6-6,calcite,,,1436.0,12.0,12.0,,,yes,1215.0,3.0,7599.0,153.0,,,15.34460395,0.33317596,0.0314,0.0002,,,0.814430125,0.203607531,Cheng et al. 2000,1302.0,55.0,55.0,,,,yes,yes,,yes
309,19,MC-ICP-MS U/Th,9.5,,KS08-6-B,calcite,,,1661.0,11.0,11.0,,,yes,1367.0,3.0,10219.0,205.0,,,15.47417237,0.314666185,0.0379,0.0002,,,0.814430125,0.203607531,Cheng et al. 2000,1602.0,66.0,66.0,,,,yes,yes,,yes
310,20,MC-ICP-MS U/Th,3.0,,PAR01-3,calcite,,,780.788452133,4.33304638863,4.33304638863,,,yes,10983.0547184,13.2724838034,525.570241537,21.3340322517,,,346.3350929,14.17050568,0.00543046848262,2.86441148049e-05,0.761401465,0.001257202,0.814430125,0.407215062,Cheng et al. 2013,722.124665865,4.41138756538,4.41138756538,yes,,yes,yes,,yes,yes
311,20,MC-ICP-MS U/Th,20.0,,PAR01-20,calcite,,,847.443498794,3.69602064599,3.69602064599,,,yes,11964.7118321,15.7877665991,929.932025399,19.4993271563,,,229.2719443,4.885418243,0.00583892710895,2.34350701906e-05,0.754542408,0.001249422,0.814430125,0.407215062,Cheng et al. 2013,787.716349421,3.9372106944,3.9372106944,yes,,yes,yes,,yes,yes
312,20,MC-ICP-MS U/Th,39.0,,PAR01-39,calcite,,,864.713731304,8.12864787853,8.12864787853,,,yes,8696.98243144,26.777749346,65.1671025927,3.44531544125,,,2474.142765,132.5291552,0.00607460095486,5.55546404934e-05,0.769362496,0.001529796,0.814430125,0.407215062,Cheng et al. 2013,807.430108898,8.12946848235,8.12946848235,yes,,yes,yes,,yes,yes
313,20,MC-ICP-MS U/Th,60.0,,PAR01-60,calcite,,,1126.6448394,3.98391851996,3.98391851996,,,yes,13599.9924429,13.0243731887,250.754840222,16.9505234982,,,1286.700143,87.07267561,0.00777358202634,2.55867857843e-05,0.756665109,0.000933549,0.814430125,0.407215062,Cheng et al. 2013,1068.99955165,3.99672650524,3.99672650524,yes,,yes,yes,,yes,yes
314,20,MC-ICP-MS U/Th,100.0,,PAR01-100,calcite,,,1644.69730514,6.22873308515,6.22873308515,,,yes,11282.0136649,13.1097465237,222.712588751,15.3595533486,,,1771.930349,122.3383978,0.0114614079245,3.95817282891e-05,0.766189894,0.001128098,0.814430125,0.407215062,Cheng et al. 2013,1587.01474602,6.23756891877,6.23756891877,yes,,yes,yes,,yes,yes
315,20,MC-ICP-MS U/Th,160.0,,PAR01-160,calcite,,,2408.95960464,11.1043801264,11.1043801264,,,yes,14850.7774077,17.1725877889,1103.68160262,12.6430448085,,,688.3129009,8.384216198,0.0167615316998,7.20644096391e-05,0.767934435,0.001148251,0.814430125,0.407215062,Cheng et al. 2013,2349.39410713,11.1759656394,11.1759656394,yes,,yes,yes,,yes,yes
316,20,MC-ICP-MS U/Th,201.0,,PAR01-201,calcite,,,2704.44042192,8.00341754232,8.00341754232,,,yes,9438.74234725,10.8582250056,442.335401571,11.8753763474,,,1234.407411,33.25198069,0.0189552390844,4.71862725629e-05,0.774664731,0.001175875,0.814430125,0.407215062,Cheng et al. 2013,2645.83645307,8.04148562877,8.04148562877,yes,,yes,yes,,yes,yes
317,20,MC-ICP-MS U/Th,201.0,,PAR01-201,calcite,,,2716.00109095,9.50507508609,9.50507508609,,,yes,9438.74234725,10.8582250056,444.232891279,11.9161854657,,,1234.317958,33.29926822,0.0190351720157,5.89533944171e-05,0.774664731,0.001175875,0.814430125,0.407215062,Cheng et al. 2013,2657.39022606,9.53738280684,9.53738280684,yes,,yes,yes,,yes,yes
318,20,MC-ICP-MS U/Th,230.0,,PAR01-230,calcite,,,3074.45384521,7.09196923224,7.09196923224,,,yes,16182.2155177,15.9709318729,318.360298824,13.7699326144,,,3319.664617,143.6840602,0.0213997308371,4.0451327607e-05,0.770750816,0.000965272,0.814430125,0.407215062,Cheng et al. 2013,3016.77683444,7.09929083863,7.09929083863,yes,,yes,yes,,yes,yes
319,20,MC-ICP-MS U/Th,270.0,,PAR01-270,calcite,,,3308.67995367,8.4760795769,8.4760795769,,,yes,17560.2396662,21.1402940062,239.259813983,12.0116033436,,,5160.831929,259.2267427,0.0230405168035,4.66937522273e-05,0.771993463,0.001148776,0.814430125,0.407215062,Cheng et al. 2013,3251.21175323,8.47861672745,8.47861672745,yes,,yes,yes,,yes,yes
320,20,MC-ICP-MS U/Th,300.0,,PAR01-300,calcite,,,3550.84164443,8.55726024831,8.55726024831,,,yes,12619.726709,13.048071215,543.231869249,12.7940799696,,,1752.912457,41.39555507,0.024724567098,4.98487638881e-05,0.772847594,0.000952743,0.814430125,0.407215062,Cheng et al. 2013,3492.36378929,8.58742107965,8.58742107965,yes,,yes,yes,,yes,yes
321,20,MC-ICP-MS U/Th,340.0,,PAR01-340,calcite,,,3907.47125455,9.86911019131,9.86911019131,,,yes,13453.4697691,13.8896273303,290.43630947,12.49417172,,,3862.134463,166.2944627,0.027319778315,5.74712946325e-05,0.777373969,0.001009072,0.814430125,0.407215062,Cheng et al. 2013,3849.73425106,9.87513729398,9.87513729398,yes,,yes,yes,,yes,yes
322,20,MC-ICP-MS U/Th,400.0,,PAR01-400,calcite,,,4480.31824286,11.4194500434,11.4194500434,,,yes,23813.0897431,28.6065826614,369.298474676,12.5269368144,,,6245.262854,212.134699,0.0317355234294,6.80125370598e-05,0.789703301,0.000997086,0.814430125,0.407215062,Cheng et al. 2013,4422.79696037,11.4217357363,11.4217357363,yes,,yes,yes,,yes,yes
323,20,MC-ICP-MS U/Th,430.0,,PAR01-430,calcite,,,4778.525686,11.3014800225,11.3014800225,,,yes,21248.3724888,24.2293685583,268.419057355,12.2455881239,,,8078.884341,368.7800009,0.033440460175,6.42774555478e-05,0.78141702,0.000991427,0.814430125,0.407215062,Cheng et al. 2013,4721.09638847,11.3029382806,11.3029382806,yes,,yes,yes,,yes,yes
324,20,MC-ICP-MS U/Th,447.0,,PAR01-447,calcite,,,4855.16917847,30.4941849629,30.4941849629,,,yes,23131.7648029,110.254200038,135.6398182,2.98038050277,,,17715.91599,393.4149058,0.0340388768746,0.00019571879028,0.78312608,0.001650033,0.814430125,0.407215062,Cheng et al. 2013,4797.95045139,30.4933455747,30.4933455747,yes,,yes,yes,,yes,yes
325,21,MC-ICP-MS U/Th,5.0,,PAR03-5,calcite,,,31.313230128,2.5663803938,2.5663803938,,,yes,12554.9547186,57.044579445,93.2845431075,3.90254296763,,,88.4155514,8.121047315,0.000215256550505,1.762881196e-05,0.749727201,0.002115776,0.814430125,0.407215062,Cheng et al. 2013,-24.9751714337,2.57034919183,2.57034919183,yes,,yes,yes,,yes,
